address	original_name	display_name	name_source	class	bucket	route_source	path	src_chunk
8029b0d0	FUN_8029b0d0	FUN_8029b0d0	generated		game-unsorted	symbol-or-address	game/unsorted/8029b0d0_FUN_8029b0d0.c	chunk_0077.c
8029b118	FUN_8029b118	FUN_8029b118	generated		game-unsorted	symbol-or-address	game/unsorted/8029b118_FUN_8029b118.c	chunk_0077.c
8029b16c	FUN_8029b16c	FUN_8029b16c	generated		game-unsorted	symbol-or-address	game/unsorted/8029b16c_FUN_8029b16c.c	chunk_0077.c
8029b18c	FUN_8029b18c	FUN_8029b18c	generated		game-unsorted	symbol-or-address	game/unsorted/8029b18c_FUN_8029b18c.c	chunk_0077.c
8029b26c	zz_029b26c_	zz_029b26c_	generated		game-unsorted	symbol-or-address	game/unsorted/8029b26c_zz_029b26c.c	chunk_0077.c
8029b568	zz_029b568_	zz_029b568_	generated		game-unsorted	symbol-or-address	game/unsorted/8029b568_zz_029b568.c	chunk_0077.c
8029b714	FUN_8029b714	FUN_8029b714	generated		game-unsorted	symbol-or-address	game/unsorted/8029b714_FUN_8029b714.c	chunk_0077.c
8029ba78	FUN_8029ba78	FUN_8029ba78	generated		game-unsorted	symbol-or-address	game/unsorted/8029ba78_FUN_8029ba78.c	chunk_0077.c
8029bd74	FUN_8029bd74	FUN_8029bd74	generated		game-unsorted	symbol-or-address	game/unsorted/8029bd74_FUN_8029bd74.c	chunk_0077.c
8029bf74	zz_029bf74_	zz_029bf74_	generated		game-unsorted	symbol-or-address	game/unsorted/8029bf74_zz_029bf74.c	chunk_0077.c
8029c1e4	zz_029c1e4_	zz_029c1e4_	generated		game-unsorted	symbol-or-address	game/unsorted/8029c1e4_zz_029c1e4.c	chunk_0077.c
8029c500	zz_029c500_	movement-physics_candidate_8029c500	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029c500_movement-physics_candidate_8029c500.c	chunk_0077.c
8029c630	FUN_8029c630	FUN_8029c630	generated		game-unsorted	symbol-or-address	game/unsorted/8029c630_FUN_8029c630.c	chunk_0077.c
8029c650	FUN_8029c650	FUN_8029c650	generated		game-unsorted	symbol-or-address	game/unsorted/8029c650_FUN_8029c650.c	chunk_0077.c
8029c674	FUN_8029c674	knockback-targeting_candidate_8029c674	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8029c674_knockback-targeting_candidate_8029c674.c	chunk_0077.c
8029c700	FUN_8029c700	FUN_8029c700	generated		game-unsorted	symbol-or-address	game/unsorted/8029c700_FUN_8029c700.c	chunk_0077.c
8029c86c	FUN_8029c86c	FUN_8029c86c	generated		game-unsorted	symbol-or-address	game/unsorted/8029c86c_FUN_8029c86c.c	chunk_0077.c
8029c924	zz_029c924_	movement-physics_candidate_8029c924	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029c924_movement-physics_candidate_8029c924.c	chunk_0077.c
8029ca58	FUN_8029ca58	FUN_8029ca58	generated		game-unsorted	symbol-or-address	game/unsorted/8029ca58_FUN_8029ca58.c	chunk_0077.c
8029caf4	FUN_8029caf4	FUN_8029caf4	generated		game-unsorted	symbol-or-address	game/unsorted/8029caf4_FUN_8029caf4.c	chunk_0077.c
8029cb1c	FUN_8029cb1c	FUN_8029cb1c	generated		game-unsorted	symbol-or-address	game/unsorted/8029cb1c_FUN_8029cb1c.c	chunk_0077.c
8029cb6c	FUN_8029cb6c	FUN_8029cb6c	generated		game-unsorted	symbol-or-address	game/unsorted/8029cb6c_FUN_8029cb6c.c	chunk_0077.c
8029cc64	FUN_8029cc64	FUN_8029cc64	generated		game-unsorted	symbol-or-address	game/unsorted/8029cc64_FUN_8029cc64.c	chunk_0077.c
8029cca8	zz_029cca8_	movement-physics_candidate_8029cca8	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029cca8_movement-physics_candidate_8029cca8.c	chunk_0077.c
8029cfec	FUN_8029cfec	FUN_8029cfec	generated		game-unsorted	symbol-or-address	game/unsorted/8029cfec_FUN_8029cfec.c	chunk_0077.c
8029d164	zz_029d164_	zz_029d164_	generated		game-unsorted	symbol-or-address	game/unsorted/8029d164_zz_029d164.c	chunk_0077.c
8029d3b8	zz_029d3b8_	movement-physics_candidate_8029d3b8	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029d3b8_movement-physics_candidate_8029d3b8.c	chunk_0077.c
8029d7c4	zz_029d7c4_	zz_029d7c4_	generated		game-unsorted	symbol-or-address	game/unsorted/8029d7c4_zz_029d7c4.c	chunk_0077.c
8029db98	zz_029db98_	movement-physics_candidate_8029db98	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029db98_movement-physics_candidate_8029db98.c	chunk_0077.c
8029e08c	zz_029e08c_	zz_029e08c_	generated		game-unsorted	symbol-or-address	game/unsorted/8029e08c_zz_029e08c.c	chunk_0077.c
8029e244	zz_029e244_	zz_029e244_	generated		game-unsorted	symbol-or-address	game/unsorted/8029e244_zz_029e244.c	chunk_0077.c
8029e438	zz_029e438_	force-setup_candidate_8029e438	evidence-index		force-setup	evidence-topic	game/battle/force-setup/8029e438_force-setup_candidate_8029e438.c	chunk_0077.c
8029ec04	zz_029ec04_	movement-physics_candidate_8029ec04	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029ec04_movement-physics_candidate_8029ec04.c	chunk_0077.c
8029f464	zz_029f464_	movement-physics_candidate_8029f464	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029f464_movement-physics_candidate_8029f464.c	chunk_0077.c
8029f7ec	zz_029f7ec_	movement-physics_candidate_8029f7ec	evidence-index		movement-physics	evidence-topic	game/physics/movement/8029f7ec_movement-physics_candidate_8029f7ec.c	chunk_0077.c
8029ff38	zz_029ff38_	force-setup_candidate_8029ff38	evidence-index		force-setup	evidence-topic	game/battle/force-setup/8029ff38_force-setup_candidate_8029ff38.c	chunk_0077.c
802a0248	FUN_802a0248	FUN_802a0248	generated		game-unsorted	symbol-or-address	game/unsorted/802a0248_FUN_802a0248.c	chunk_0077.c
802a0268	FUN_802a0268	FUN_802a0268	generated		game-unsorted	symbol-or-address	game/unsorted/802a0268_FUN_802a0268.c	chunk_0077.c
802a028c	FUN_802a028c	knockback-targeting_candidate_802a028c	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/802a028c_knockback-targeting_candidate_802a028c.c	chunk_0077.c
802a0374	zz_02a0374_	zz_02a0374_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0374_zz_02a0374.c	chunk_0077.c
802a0448	zz_02a0448_	zz_02a0448_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0448_zz_02a0448.c	chunk_0077.c
802a049c	zz_02a049c_	zz_02a049c_	generated		game-unsorted	symbol-or-address	game/unsorted/802a049c_zz_02a049c.c	chunk_0077.c
802a0508	zz_02a0508_	zz_02a0508_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0508_zz_02a0508.c	chunk_0077.c
802a05b4	zz_02a05b4_	zz_02a05b4_	generated		game-unsorted	symbol-or-address	game/unsorted/802a05b4_zz_02a05b4.c	chunk_0077.c
802a063c	zz_02a063c_	zz_02a063c_	generated		game-unsorted	symbol-or-address	game/unsorted/802a063c_zz_02a063c.c	chunk_0077.c
802a079c	zz_02a079c_	movement-physics_candidate_802a079c	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a079c_movement-physics_candidate_802a079c.c	chunk_0077.c
802a091c	zz_02a091c_	zz_02a091c_	generated		game-unsorted	symbol-or-address	game/unsorted/802a091c_zz_02a091c.c	chunk_0077.c
802a0a14	zz_02a0a14_	zz_02a0a14_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0a14_zz_02a0a14.c	chunk_0077.c
802a0a40	zz_02a0a40_	zz_02a0a40_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0a40_zz_02a0a40.c	chunk_0077.c
802a0a6c	zz_02a0a6c_	zz_02a0a6c_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0a6c_zz_02a0a6c.c	chunk_0077.c
802a0a80	zz_02a0a80_	zz_02a0a80_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0a80_zz_02a0a80.c	chunk_0077.c
802a0a94	zz_02a0a94_	zz_02a0a94_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0a94_zz_02a0a94.c	chunk_0077.c
802a0aa8	zz_02a0aa8_	zz_02a0aa8_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0aa8_zz_02a0aa8.c	chunk_0077.c
802a0b30	zz_02a0b30_	zz_02a0b30_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0b30_zz_02a0b30.c	chunk_0077.c
802a0bc0	GameInfoManager::SetUserSelectedCupSidekick(eSidekickID)	GameInfoManager::SetUserSelectedCupSidekick(eSidekickID)	symbol	GameInfoManager	class-method	class-symbol	classes/GameInfoManager/802a0bc0_SetUserSelectedCupSidekick_eSidekickID.c	chunk_0077.c
802a0bcc	DrawableCharacter::GetAnimController(	DrawableCharacter::GetAnimController(	symbol	DrawableCharacter	class-method	class-symbol	classes/DrawableCharacter/802a0bcc_GetAnimController.c	chunk_0077.c
802a0bd8	zz_02a0bd8_	zz_02a0bd8_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0bd8_zz_02a0bd8.c	chunk_0077.c
802a0be8	MWInitializeMutex	MWInitializeMutex	symbol		movement-physics	evidence-topic	game/physics/movement/802a0be8_MWInitializeMutex.c	chunk_0077.c
802a0bf8	zz_02a0bf8_	movement-physics_candidate_802a0bf8	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a0bf8_movement-physics_candidate_802a0bf8.c	chunk_0077.c
802a0c4c	zz_02a0c4c_	movement-physics_candidate_802a0c4c	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a0c4c_movement-physics_candidate_802a0c4c.c	chunk_0077.c
802a0dcc	zz_02a0dcc_	knockback-targeting_candidate_802a0dcc	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/802a0dcc_knockback-targeting_candidate_802a0dcc.c	chunk_0077.c
802a0fa8	zz_02a0fa8_	zz_02a0fa8_	generated		game-unsorted	symbol-or-address	game/unsorted/802a0fa8_zz_02a0fa8.c	chunk_0077.c
802a1008	zz_02a1008_	zz_02a1008_	generated		game-unsorted	symbol-or-address	game/unsorted/802a1008_zz_02a1008.c	chunk_0078.c
802a107c	zz_02a107c_	zz_02a107c_	generated		game-unsorted	symbol-or-address	game/unsorted/802a107c_zz_02a107c.c	chunk_0078.c
802a1104	zz_02a1104_	movement-physics_candidate_802a1104	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a1104_movement-physics_candidate_802a1104.c	chunk_0078.c
802a1168	zz_02a1168_	zz_02a1168_	generated		game-unsorted	symbol-or-address	game/unsorted/802a1168_zz_02a1168.c	chunk_0078.c
802a1178	zz_02a1178_	movement-physics_candidate_802a1178	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a1178_movement-physics_candidate_802a1178.c	chunk_0078.c
802a143c	zz_02a143c_	movement-physics_candidate_802a143c	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a143c_movement-physics_candidate_802a143c.c	chunk_0078.c
802a1718	zz_02a1718_	movement-physics_candidate_802a1718	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a1718_movement-physics_candidate_802a1718.c	chunk_0078.c
802a1794	zz_02a1794_	movement-physics_candidate_802a1794	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a1794_movement-physics_candidate_802a1794.c	chunk_0078.c
802a1adc	zz_02a1adc_	zz_02a1adc_	generated		game-unsorted	symbol-or-address	game/unsorted/802a1adc_zz_02a1adc.c	chunk_0078.c
802a1b50	zz_02a1b50_	zz_02a1b50_	generated		game-unsorted	symbol-or-address	game/unsorted/802a1b50_zz_02a1b50.c	chunk_0078.c
802a1bc4	zz_02a1bc4_	movement-physics_candidate_802a1bc4	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a1bc4_movement-physics_candidate_802a1bc4.c	chunk_0078.c
802a1dd8	zz_02a1dd8_	zz_02a1dd8_	generated		game-unsorted	symbol-or-address	game/unsorted/802a1dd8_zz_02a1dd8.c	chunk_0078.c
802a1f20	zz_02a1f20_	movement-physics_candidate_802a1f20	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a1f20_movement-physics_candidate_802a1f20.c	chunk_0078.c
802a21ac	zz_02a21ac_	movement-physics_candidate_802a21ac	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a21ac_movement-physics_candidate_802a21ac.c	chunk_0078.c
802a2674	zz_02a2674_	force-setup_candidate_802a2674	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a2674_force-setup_candidate_802a2674.c	chunk_0078.c
802a29f8	zz_02a29f8_	force-setup_candidate_802a29f8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a29f8_force-setup_candidate_802a29f8.c	chunk_0078.c
802a2c58	zz_02a2c58_	movement-physics_candidate_802a2c58	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a2c58_movement-physics_candidate_802a2c58.c	chunk_0078.c
802a2cb4	zz_02a2cb4_	movement-physics_candidate_802a2cb4	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a2cb4_movement-physics_candidate_802a2cb4.c	chunk_0078.c
802a2d78	zz_02a2d78_	movement-physics_candidate_802a2d78	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a2d78_movement-physics_candidate_802a2d78.c	chunk_0078.c
802a2da0	zz_02a2da0_	zz_02a2da0_	generated		game-unsorted	symbol-or-address	game/unsorted/802a2da0_zz_02a2da0.c	chunk_0078.c
802a2dbc	zz_02a2dbc_	zz_02a2dbc_	generated		game-unsorted	symbol-or-address	game/unsorted/802a2dbc_zz_02a2dbc.c	chunk_0078.c
802a2e04	zz_02a2e04_	force-setup_candidate_802a2e04	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a2e04_force-setup_candidate_802a2e04.c	chunk_0078.c
802a2e54	zz_02a2e54_	zz_02a2e54_	generated		game-unsorted	symbol-or-address	game/unsorted/802a2e54_zz_02a2e54.c	chunk_0078.c
802a2fa4	zz_02a2fa4_	zz_02a2fa4_	generated		game-unsorted	symbol-or-address	game/unsorted/802a2fa4_zz_02a2fa4.c	chunk_0078.c
802a3070	zz_02a3070_	zz_02a3070_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3070_zz_02a3070.c	chunk_0078.c
802a308c	zz_02a308c_	zz_02a308c_	generated		game-unsorted	symbol-or-address	game/unsorted/802a308c_zz_02a308c.c	chunk_0078.c
802a3190	zz_02a3190_	zz_02a3190_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3190_zz_02a3190.c	chunk_0078.c
802a3280	zz_02a3280_	zz_02a3280_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3280_zz_02a3280.c	chunk_0078.c
802a3500	zz_02a3500_	movement-physics_candidate_802a3500	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a3500_movement-physics_candidate_802a3500.c	chunk_0078.c
802a3698	zz_02a3698_	zz_02a3698_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3698_zz_02a3698.c	chunk_0078.c
802a36c8	zz_02a36c8_	zz_02a36c8_	generated		game-unsorted	symbol-or-address	game/unsorted/802a36c8_zz_02a36c8.c	chunk_0078.c
802a3724	zz_02a3724_	zz_02a3724_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3724_zz_02a3724.c	chunk_0078.c
802a3744	zz_02a3744_	zz_02a3744_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3744_zz_02a3744.c	chunk_0078.c
802a37d4	zz_02a37d4_	movement-physics_candidate_802a37d4	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a37d4_movement-physics_candidate_802a37d4.c	chunk_0078.c
802a3860	zz_02a3860_	zz_02a3860_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3860_zz_02a3860.c	chunk_0078.c
802a3938	cTeam::GetPlayer(int)	team_get_player	known-anchor	cTeam	class-method	class-symbol	classes/cTeam/802a3938_GetPlayer_int.c	chunk_0078.c
802a3948	zz_02a3948_	zz_02a3948_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3948_zz_02a3948.c	chunk_0078.c
802a39d8	zz_02a39d8_	zz_02a39d8_	generated		game-unsorted	symbol-or-address	game/unsorted/802a39d8_zz_02a39d8.c	chunk_0078.c
802a3a84	zz_02a3a84_	zz_02a3a84_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3a84_zz_02a3a84.c	chunk_0078.c
802a3c68	zz_02a3c68_	movement-physics_candidate_802a3c68	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a3c68_movement-physics_candidate_802a3c68.c	chunk_0078.c
802a3cb0	zz_02a3cb0_	zz_02a3cb0_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3cb0_zz_02a3cb0.c	chunk_0078.c
802a3cb8	zz_02a3cb8_	zz_02a3cb8_	generated		game-unsorted	symbol-or-address	game/unsorted/802a3cb8_zz_02a3cb8.c	chunk_0078.c
802a3dd0	zz_02a3dd0_	force-setup_candidate_802a3dd0	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a3dd0_force-setup_candidate_802a3dd0.c	chunk_0078.c
802a40ac	zz_02a40ac_	zz_02a40ac_	generated		game-unsorted	symbol-or-address	game/unsorted/802a40ac_zz_02a40ac.c	chunk_0078.c
802a40ec	zz_02a40ec_	zz_02a40ec_	generated		game-unsorted	symbol-or-address	game/unsorted/802a40ec_zz_02a40ec.c	chunk_0078.c
802a4124	zz_02a4124_	zz_02a4124_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4124_zz_02a4124.c	chunk_0078.c
802a41ac	zz_02a41ac_	zz_02a41ac_	generated		game-unsorted	symbol-or-address	game/unsorted/802a41ac_zz_02a41ac.c	chunk_0078.c
802a41ec	zz_02a41ec_	force-setup_candidate_802a41ec	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a41ec_force-setup_candidate_802a41ec.c	chunk_0078.c
802a42ac	FUN_802a42ac	FUN_802a42ac	generated		game-unsorted	symbol-or-address	game/unsorted/802a42ac_FUN_802a42ac.c	chunk_0078.c
802a4324	FUN_802a4324	FUN_802a4324	generated		game-unsorted	symbol-or-address	game/unsorted/802a4324_FUN_802a4324.c	chunk_0078.c
802a439c	FUN_802a439c	FUN_802a439c	generated		game-unsorted	symbol-or-address	game/unsorted/802a439c_FUN_802a439c.c	chunk_0078.c
802a4414	FUN_802a4414	FUN_802a4414	generated		game-unsorted	symbol-or-address	game/unsorted/802a4414_FUN_802a4414.c	chunk_0078.c
802a4570	zz_02a4570_	zz_02a4570_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4570_zz_02a4570.c	chunk_0078.c
802a4618	zz_02a4618_	zz_02a4618_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4618_zz_02a4618.c	chunk_0078.c
802a4628	zz_02a4628_	zz_02a4628_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4628_zz_02a4628.c	chunk_0078.c
802a4648	zz_02a4648_	movement-physics_candidate_802a4648	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a4648_movement-physics_candidate_802a4648.c	chunk_0078.c
802a468c	FUN_802a468c	movement-physics_candidate_802a468c	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a468c_movement-physics_candidate_802a468c.c	chunk_0078.c
802a48a8	FUN_802a48a8	movement-physics_candidate_802a48a8	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a48a8_movement-physics_candidate_802a48a8.c	chunk_0078.c
802a4910	zz_02a4910_	zz_02a4910_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4910_zz_02a4910.c	chunk_0078.c
802a49c4	zz_02a49c4_	zz_02a49c4_	generated		game-unsorted	symbol-or-address	game/unsorted/802a49c4_zz_02a49c4.c	chunk_0078.c
802a4ac4	zz_02a4ac4_	zz_02a4ac4_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4ac4_zz_02a4ac4.c	chunk_0078.c
802a4be0	zz_02a4be0_	zz_02a4be0_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4be0_zz_02a4be0.c	chunk_0078.c
802a4bec	zz_02a4bec_	zz_02a4bec_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4bec_zz_02a4bec.c	chunk_0078.c
802a4c68	zz_02a4c68_	zz_02a4c68_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4c68_zz_02a4c68.c	chunk_0078.c
802a4cc0	zz_02a4cc0_	force-setup_candidate_802a4cc0	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a4cc0_force-setup_candidate_802a4cc0.c	chunk_0078.c
802a4da8	zz_02a4da8_	force-setup_candidate_802a4da8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a4da8_force-setup_candidate_802a4da8.c	chunk_0078.c
802a4f70	zz_02a4f70_	zz_02a4f70_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4f70_zz_02a4f70.c	chunk_0078.c
802a4fa8	zz_02a4fa8_	zz_02a4fa8_	generated		game-unsorted	symbol-or-address	game/unsorted/802a4fa8_zz_02a4fa8.c	chunk_0078.c
802a5044	zz_02a5044_	zz_02a5044_	generated		game-unsorted	symbol-or-address	game/unsorted/802a5044_zz_02a5044.c	chunk_0078.c
802a5078	zz_02a5078_	force-setup_candidate_802a5078	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a5078_force-setup_candidate_802a5078.c	chunk_0078.c
802a5398	zz_02a5398_	zz_02a5398_	generated		game-unsorted	symbol-or-address	game/unsorted/802a5398_zz_02a5398.c	chunk_0078.c
802a53ac	zz_02a53ac_	movement-physics_candidate_802a53ac	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a53ac_movement-physics_candidate_802a53ac.c	chunk_0078.c
802a53c8	zz_02a53c8_	movement-physics_candidate_802a53c8	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a53c8_movement-physics_candidate_802a53c8.c	chunk_0078.c
802a53d8	zz_02a53d8_	movement-physics_candidate_802a53d8	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a53d8_movement-physics_candidate_802a53d8.c	chunk_0078.c
802a53e8	zz_02a53e8_	movement-physics_candidate_802a53e8	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a53e8_movement-physics_candidate_802a53e8.c	chunk_0078.c
802a53f8	zz_02a53f8_	movement-physics_candidate_802a53f8	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a53f8_movement-physics_candidate_802a53f8.c	chunk_0078.c
802a5408	zz_02a5408_	movement-physics_candidate_802a5408	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a5408_movement-physics_candidate_802a5408.c	chunk_0078.c
802a545c	zz_02a545c_	movement-physics_candidate_802a545c	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a545c_movement-physics_candidate_802a545c.c	chunk_0078.c
802a54ec	zz_02a54ec_	damage_candidate_802a54ec	evidence-index		damage	evidence-topic	game/combat/damage/802a54ec_damage_candidate_802a54ec.c	chunk_0078.c
802a566c	zz_02a566c_	damage_candidate_802a566c	evidence-index		damage	evidence-topic	game/combat/damage/802a566c_damage_candidate_802a566c.c	chunk_0078.c
802a5834	zz_02a5834_	zz_02a5834_	generated		game-unsorted	symbol-or-address	game/unsorted/802a5834_zz_02a5834.c	chunk_0078.c
802a5928	zz_02a5928_	zz_02a5928_	generated		game-unsorted	symbol-or-address	game/unsorted/802a5928_zz_02a5928.c	chunk_0078.c
802a5a24	FUN_802a5a24	FUN_802a5a24	generated		game-unsorted	symbol-or-address	game/unsorted/802a5a24_FUN_802a5a24.c	chunk_0078.c
802a5a4c	FUN_802a5a4c	FUN_802a5a4c	generated		game-unsorted	symbol-or-address	game/unsorted/802a5a4c_FUN_802a5a4c.c	chunk_0078.c
802a5a74	FUN_802a5a74	FUN_802a5a74	generated		game-unsorted	symbol-or-address	game/unsorted/802a5a74_FUN_802a5a74.c	chunk_0078.c
802a5a9c	FUN_802a5a9c	FUN_802a5a9c	generated		game-unsorted	symbol-or-address	game/unsorted/802a5a9c_FUN_802a5a9c.c	chunk_0078.c
802a5aec	FUN_802a5aec	FUN_802a5aec	generated		game-unsorted	symbol-or-address	game/unsorted/802a5aec_FUN_802a5aec.c	chunk_0078.c
802a5b64	FUN_802a5b64	FUN_802a5b64	generated		game-unsorted	symbol-or-address	game/unsorted/802a5b64_FUN_802a5b64.c	chunk_0078.c
802a5c0c	zz_02a5c0c_	zz_02a5c0c_	generated		game-unsorted	symbol-or-address	game/unsorted/802a5c0c_zz_02a5c0c.c	chunk_0078.c
802a5cd8	FUN_802a5cd8	FUN_802a5cd8	generated		game-unsorted	symbol-or-address	game/unsorted/802a5cd8_FUN_802a5cd8.c	chunk_0078.c
802a5d00	FUN_802a5d00	movement-physics_candidate_802a5d00	evidence-index		movement-physics	evidence-topic	game/physics/movement/802a5d00_movement-physics_candidate_802a5d00.c	chunk_0078.c
802a5d94	FUN_802a5d94	FUN_802a5d94	generated		game-unsorted	symbol-or-address	game/unsorted/802a5d94_FUN_802a5d94.c	chunk_0078.c
802a5dbc	FUN_802a5dbc	FUN_802a5dbc	generated		game-unsorted	symbol-or-address	game/unsorted/802a5dbc_FUN_802a5dbc.c	chunk_0078.c
802a5e14	FUN_802a5e14	FUN_802a5e14	generated		game-unsorted	symbol-or-address	game/unsorted/802a5e14_FUN_802a5e14.c	chunk_0078.c
802a5f18	zz_02a5f18_	zz_02a5f18_	generated		game-unsorted	symbol-or-address	game/unsorted/802a5f18_zz_02a5f18.c	chunk_0078.c
802a5fac	zz_02a5fac_	zz_02a5fac_	generated		game-unsorted	symbol-or-address	game/unsorted/802a5fac_zz_02a5fac.c	chunk_0078.c
802a5fdc	zz_02a5fdc_	force-setup_candidate_802a5fdc	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a5fdc_force-setup_candidate_802a5fdc.c	chunk_0078.c
802a6aa0	zz_02a6aa0_	zz_02a6aa0_	generated		game-unsorted	symbol-or-address	game/unsorted/802a6aa0_zz_02a6aa0.c	chunk_0078.c
802a6b20	zz_02a6b20_	zz_02a6b20_	generated		game-unsorted	symbol-or-address	game/unsorted/802a6b20_zz_02a6b20.c	chunk_0078.c
802a6b28	zz_02a6b28_	zz_02a6b28_	generated		game-unsorted	symbol-or-address	game/unsorted/802a6b28_zz_02a6b28.c	chunk_0078.c
802a6b30	zz_02a6b30_	zz_02a6b30_	generated		game-unsorted	symbol-or-address	game/unsorted/802a6b30_zz_02a6b30.c	chunk_0078.c
802a6b40	zz_02a6b40_	zz_02a6b40_	generated		game-unsorted	symbol-or-address	game/unsorted/802a6b40_zz_02a6b40.c	chunk_0078.c
802a6b54	zz_02a6b54_	zz_02a6b54_	generated		game-unsorted	symbol-or-address	game/unsorted/802a6b54_zz_02a6b54.c	chunk_0078.c
802a6b68	zz_02a6b68_	zz_02a6b68_	generated		game-unsorted	symbol-or-address	game/unsorted/802a6b68_zz_02a6b68.c	chunk_0078.c
802a6b7c	zz_02a6b7c_	zz_02a6b7c_	generated		game-unsorted	symbol-or-address	game/unsorted/802a6b7c_zz_02a6b7c.c	chunk_0078.c
802a6b90	zz_02a6b90_	force-setup_candidate_802a6b90	evidence-index		force-setup	evidence-topic	game/battle/force-setup/802a6b90_force-setup_candidate_802a6b90.c	chunk_0078.c
